datetime,price,signal
2023-05-18 11:00:00,174.67,
2023-05-18 11:05:00,175.09,
2023-05-18 11:10:00,174.99,
2023-05-18 11:15:00,175.11,
2023-05-18 11:20:00,175.1,
2023-05-18 11:25:00,174.91,
2023-05-18 11:30:00,174.54,
2023-05-18 11:35:00,175.19,
2023-05-18 11:40:00,175.21,
2023-05-18 11:45:00,175.2,
2023-05-18 11:50:00,175.34,
2023-05-18 11:55:00,175.06,
2023-05-18 12:00:00,175.05,
2023-05-18 12:05:00,174.87,
2023-05-18 12:10:00,174.37,
2023-05-18 12:15:00,174.78,
2023-05-18 12:20:00,174.65,
2023-05-18 12:25:00,174.41,
2023-05-18 12:30:00,174.88,
2023-05-18 12:35:00,174.58,
2023-05-18 12:40:00,174.44,
2023-05-18 12:45:00,174.21,
2023-05-18 12:50:00,174.41,
2023-05-18 12:55:00,174.66,
2023-05-18 13:00:00,174.75,
2023-05-18 13:05:00,174.81,
2023-05-18 13:10:00,174.61,
2023-05-18 13:15:00,175.06,
2023-05-18 13:20:00,175.25,
2023-05-18 13:25:00,175.13,
2023-05-18 13:30:00,175.33,
2023-05-18 13:35:00,174.96,
2023-05-18 13:40:00,174.95,
2023-05-18 13:45:00,175.15,
2023-05-18 13:50:00,174.97,
2023-05-18 13:55:00,174.71,
2023-05-18 14:00:00,174.52,
2023-05-18 14:05:00,174.3,
2023-05-18 14:10:00,174.33,
2023-05-18 14:15:00,174.63,
2023-05-18 14:20:00,174.83,
2023-05-18 14:25:00,174.87,
2023-05-18 14:30:00,175.1,
2023-05-18 14:35:00,175.08,
2023-05-18 14:40:00,175.14,
2023-05-18 14:45:00,175.25,
2023-05-18 14:50:00,175.04,
2023-05-18 14:55:00,175.25,
2023-05-18 15:00:00,175.18,
2023-05-18 15:05:00,175.23,
2023-05-18 15:10:00,175.79,
2023-05-18 15:15:00,176.16,
2023-05-18 15:20:00,175.86,
2023-05-18 15:25:00,176.08,
2023-05-18 15:30:00,176.4,
2023-05-18 15:35:00,176.24,
2023-05-18 15:40:00,176.51,
2023-05-18 15:45:00,176.43,
2023-05-18 15:50:00,176.45,
2023-05-18 15:55:00,176.9,
2023-05-18 16:00:00,176.88,
2023-05-18 16:05:00,176.74,
2023-05-18 16:10:00,176.75,
2023-05-18 16:15:00,176.8,
2023-05-18 16:20:00,176.81,
2023-05-18 16:25:00,176.65,
2023-05-18 16:30:00,176.5,
2023-05-18 16:35:00,176.62,
2023-05-18 16:40:00,176.6,
2023-05-18 16:45:00,176.55,
2023-05-18 16:50:00,176.54,
2023-05-18 16:55:00,176.6,
2023-05-18 17:00:00,176.7,
2023-05-18 17:05:00,176.69,
2023-05-18 17:10:00,176.75,
2023-05-18 17:15:00,176.68,
2023-05-18 17:20:00,176.72,
2023-05-18 17:25:00,176.69,
2023-05-18 17:30:00,176.69,
2023-05-18 17:35:00,176.7,
2023-05-18 17:40:00,176.64,
2023-05-18 17:45:00,176.67,
2023-05-18 17:50:00,176.63,
2023-05-18 17:55:00,176.6,
2023-05-18 18:00:00,176.53,
2023-05-18 18:05:00,176.95,
2023-05-18 18:10:00,177.27,
2023-05-18 18:15:00,177.21,
2023-05-18 18:20:00,177.35,
2023-05-18 18:25:00,177.6,
2023-05-18 18:30:00,177.99,
2023-05-18 18:35:00,178.26,
2023-05-18 18:40:00,178.59,
2023-05-18 18:45:00,178.67,
2023-05-18 18:50:00,178.93,
2023-05-18 18:55:00,178.75,
2023-05-18 19:00:00,178.8,
2023-05-18 19:05:00,178.96,
2023-05-18 19:10:00,178.85,
2023-05-18 19:15:00,178.82,
2023-05-18 19:20:00,178.84,
2023-05-18 19:25:00,178.8,
2023-05-18 19:30:00,178.5,
2023-05-18 19:35:00,178.59,
2023-05-18 19:40:00,178.35,
2023-05-18 19:45:00,178.46,
2023-05-18 19:50:00,178.46,
2023-05-18 19:55:00,178.35,
2023-05-19 04:00:00,177.97,
2023-05-19 04:05:00,177.8,
2023-05-19 04:10:00,177.99,
2023-05-19 04:15:00,177.89,
2023-05-19 04:20:00,177.91,
2023-05-19 04:25:00,178.1,
2023-05-19 04:30:00,178.19,
2023-05-19 04:35:00,178.26,
2023-05-19 04:40:00,178.12,
2023-05-19 04:45:00,178.21,
2023-05-19 04:50:00,178.35,
2023-05-19 04:55:00,178.4,
2023-05-19 05:00:00,178.44,
2023-05-19 05:05:00,178.32,
2023-05-19 05:10:00,178.3,
2023-05-19 05:15:00,178.29,
2023-05-19 05:20:00,178.02,
2023-05-19 05:25:00,178.22,
2023-05-19 05:30:00,178.07,
2023-05-19 05:35:00,178.11,
2023-05-19 05:40:00,178.14,
2023-05-19 05:45:00,178.2,
2023-05-19 05:50:00,178.29,
2023-05-19 05:55:00,178.32,
2023-05-19 06:00:00,178.24,
2023-05-19 06:05:00,178.22,
2023-05-19 06:10:00,178.26,
2023-05-19 06:15:00,177.93,
2023-05-19 06:20:00,178.06,
2023-05-19 06:25:00,178.04,
2023-05-19 06:30:00,177.84,
2023-05-19 06:35:00,177.88,
2023-05-19 06:40:00,177.64,
2023-05-19 06:45:00,177.49,
2023-05-19 06:50:00,177.18,
2023-05-19 06:55:00,177.25,
2023-05-19 07:00:00,177.51,
2023-05-19 07:05:00,177.55,
2023-05-19 07:10:00,177.68,
2023-05-19 07:15:00,177.76,
2023-05-19 07:20:00,177.76,
2023-05-19 07:25:00,177.67,
2023-05-19 07:30:00,177.56,
2023-05-19 07:35:00,177.5,
2023-05-19 07:40:00,177.3,
2023-05-19 07:45:00,177.0,
2023-05-19 07:50:00,177.33,
2023-05-19 07:55:00,177.37,
2023-05-19 08:00:00,177.72,
2023-05-19 08:05:00,177.61,
2023-05-19 08:10:00,177.44,
2023-05-19 08:15:00,177.57,
2023-05-19 08:20:00,177.72,
2023-05-19 08:25:00,177.72,
2023-05-19 08:30:00,177.75,
2023-05-19 08:35:00,177.5,
2023-05-19 08:40:00,177.84,
2023-05-19 08:45:00,177.7,
2023-05-19 08:50:00,177.63,
2023-05-19 08:55:00,177.91,
2023-05-19 09:00:00,178.04,
2023-05-19 09:05:00,178.01,
2023-05-19 09:10:00,177.86,
2023-05-19 09:15:00,177.98,
2023-05-19 09:20:00,177.79,
2023-05-19 09:25:00,177.4,
2023-05-19 09:30:00,178.32,
2023-05-19 09:35:00,179.41,
2023-05-19 09:40:00,179.4,
2023-05-19 09:45:00,178.17,
2023-05-19 09:50:00,178.47,
2023-05-19 09:55:00,179.16,
2023-05-19 10:00:00,178.9,
2023-05-19 10:05:00,179.94,
2023-05-19 10:10:00,179.66,
2023-05-19 10:15:00,180.04,
2023-05-19 10:20:00,180.78,
2023-05-19 10:25:00,181.27,
2023-05-19 10:30:00,181.18,
2023-05-19 10:35:00,180.84,
2023-05-19 10:40:00,180.76,
2023-05-19 10:45:00,180.66,
2023-05-19 10:50:00,180.04,
2023-05-19 10:55:00,180.48,
2023-05-19 11:00:00,181.05,
2023-05-19 11:05:00,180.64,
2023-05-19 11:10:00,180.53,
2023-05-19 11:15:00,179.94,
2023-05-19 11:20:00,179.9,
2023-05-19 11:25:00,178.82,
2023-05-19 11:30:00,178.05,
2023-05-19 11:35:00,177.64,
2023-05-19 11:40:00,178.34,
2023-05-19 11:45:00,179.08,
2023-05-19 11:50:00,179.03,
2023-05-19 11:55:00,179.37,
2023-05-19 12:00:00,179.18,
2023-05-19 12:05:00,179.07,
2023-05-19 12:10:00,179.01,
2023-05-19 12:15:00,179.4,
2023-05-19 12:20:00,179.61,
2023-05-19 12:25:00,179.04,
2023-05-19 12:30:00,178.44,
2023-05-19 12:35:00,179.24,
2023-05-19 12:40:00,179.25,
2023-05-19 12:45:00,178.99,
2023-05-19 12:50:00,179.43,
2023-05-19 12:55:00,179.44,
2023-05-19 13:00:00,179.96,
2023-05-19 13:05:00,179.71,
2023-05-19 13:10:00,179.87,
2023-05-19 13:15:00,180.01,
2023-05-19 13:20:00,180.31,
2023-05-19 13:25:00,180.45,
2023-05-19 13:30:00,180.45,
2023-05-19 13:35:00,180.09,
2023-05-19 13:40:00,180.1,
2023-05-19 13:45:00,180.02,
2023-05-19 13:50:00,180.0,
2023-05-19 13:55:00,179.82,
2023-05-19 14:00:00,179.93,
2023-05-19 14:05:00,179.84,
2023-05-19 14:10:00,179.94,
2023-05-19 14:15:00,180.33,
2023-05-19 14:20:00,180.16,
2023-05-19 14:25:00,179.65,
2023-05-19 14:30:00,179.42,
2023-05-19 14:35:00,179.15,
2023-05-19 14:40:00,179.38,
2023-05-19 14:45:00,179.04,
2023-05-19 14:50:00,179.24,
2023-05-19 14:55:00,179.39,
2023-05-19 15:00:00,179.38,
2023-05-19 15:05:00,179.32,
2023-05-19 15:10:00,179.47,
2023-05-19 15:15:00,179.83,
2023-05-19 15:20:00,179.78,
2023-05-19 15:25:00,179.46,
2023-05-19 15:30:00,179.53,
2023-05-19 15:35:00,179.78,
2023-05-19 15:40:00,179.96,
2023-05-19 15:45:00,179.96,
2023-05-19 15:50:00,180.17,
2023-05-19 15:55:00,180.13,
2023-05-19 16:00:00,180.09,
2023-05-19 16:05:00,180.14,
2023-05-19 16:10:00,179.99,
2023-05-19 16:15:00,180.0,
2023-05-19 16:20:00,179.99,
2023-05-19 16:25:00,179.96,
2023-05-19 16:30:00,180.0,
2023-05-19 16:35:00,180.0,
2023-05-19 16:40:00,179.96,
2023-05-19 16:45:00,179.98,
2023-05-19 16:50:00,180.02,
2023-05-19 16:55:00,179.98,
2023-05-19 17:00:00,180.02,
2023-05-19 17:05:00,179.99,
2023-05-19 17:10:00,179.98,
2023-05-19 17:15:00,179.99,
2023-05-19 17:20:00,179.98,
2023-05-19 17:25:00,179.99,
2023-05-19 17:30:00,179.97,
2023-05-19 17:35:00,179.99,
2023-05-19 17:40:00,179.98,
2023-05-19 17:45:00,179.91,
2023-05-19 17:50:00,179.92,
2023-05-19 17:55:00,179.96,
2023-05-19 18:00:00,179.91,
2023-05-19 18:05:00,179.89,
2023-05-19 18:10:00,179.93,
2023-05-19 18:15:00,180.0,
2023-05-19 18:20:00,180.0,
2023-05-19 18:25:00,179.99,
2023-05-19 18:30:00,180.04,
2023-05-19 18:35:00,180.04,
2023-05-19 18:40:00,180.04,
2023-05-19 18:45:00,180.09,
2023-05-19 18:50:00,180.09,
2023-05-19 18:55:00,180.12,
2023-05-19 19:00:00,180.11,
2023-05-19 19:05:00,180.14,
2023-05-19 19:10:00,180.14,
2023-05-19 19:15:00,180.1,
2023-05-19 19:20:00,180.11,
2023-05-19 19:25:00,180.12,
2023-05-19 19:30:00,180.04,
2023-05-19 19:35:00,180.12,
2023-05-19 19:40:00,180.05,
2023-05-19 19:45:00,180.04,
2023-05-19 19:50:00,180.0,
2023-05-19 19:55:00,180.0,
2023-05-22 04:00:00,181.08,
2023-05-22 04:05:00,181.36,
2023-05-22 04:10:00,181.2,
2023-05-22 04:15:00,181.29,
2023-05-22 04:20:00,181.5,
2023-05-22 04:25:00,181.82,
2023-05-22 04:30:00,181.78,
2023-05-22 04:35:00,181.68,
2023-05-22 04:40:00,181.77,
2023-05-22 04:45:00,181.53,
2023-05-22 04:50:00,181.61,
2023-05-22 04:55:00,181.61,
2023-05-22 05:00:00,181.72,
2023-05-22 05:05:00,181.62,
2023-05-22 05:10:00,181.67,
2023-05-22 05:15:00,181.66,
2023-05-22 05:20:00,181.68,
2023-05-22 05:25:00,181.36,
2023-05-22 05:30:00,181.23,
2023-05-22 05:35:00,180.8,
2023-05-22 05:40:00,180.97,
2023-05-22 05:45:00,180.96,
2023-05-22 05:50:00,180.98,
2023-05-22 05:55:00,180.79,
2023-05-22 06:00:00,180.84,
2023-05-22 06:05:00,181.0,
2023-05-22 06:10:00,181.05,
2023-05-22 06:15:00,181.14,
2023-05-22 06:20:00,181.2,
2023-05-22 06:25:00,181.2,
2023-05-22 06:30:00,180.96,
2023-05-22 06:35:00,181.0,
2023-05-22 06:40:00,180.92,
2023-05-22 06:45:00,180.56,
2023-05-22 06:50:00,180.52,
2023-05-22 06:55:00,180.85,
2023-05-22 07:00:00,180.7,
2023-05-22 07:05:00,180.5,
2023-05-22 07:10:00,180.05,
2023-05-22 07:15:00,180.2,
2023-05-22 07:20:00,179.95,
2023-05-22 07:25:00,180.03,
2023-05-22 07:30:00,180.65,
2023-05-22 07:35:00,180.5,
2023-05-22 07:40:00,180.56,
2023-05-22 07:45:00,180.6,
2023-05-22 07:50:00,180.7,
2023-05-22 07:55:00,180.94,
2023-05-22 08:00:00,180.9,
2023-05-22 08:05:00,180.7,
2023-05-22 08:10:00,180.72,
2023-05-22 08:15:00,180.94,
2023-05-22 08:20:00,181.27,
2023-05-22 08:25:00,181.31,
2023-05-22 08:30:00,181.44,
2023-05-22 08:35:00,181.39,
2023-05-22 08:40:00,181.21,
2023-05-22 08:45:00,181.0,
2023-05-22 08:50:00,181.0,
2023-05-22 08:55:00,181.05,
2023-05-22 09:00:00,180.93,
2023-05-22 09:05:00,181.0,
2023-05-22 09:10:00,180.88,
2023-05-22 09:15:00,180.6,
2023-05-22 09:20:00,180.63,
2023-05-22 09:25:00,180.79,
2023-05-22 09:30:00,182.86,
2023-05-22 09:35:00,182.73,
2023-05-22 09:40:00,183.82,
2023-05-22 09:45:00,184.93,
2023-05-22 09:50:00,184.14,
2023-05-22 09:55:00,183.79,
2023-05-22 10:00:00,183.88,
2023-05-22 10:05:00,182.78,
2023-05-22 10:10:00,183.36,
2023-05-22 10:15:00,184.25,
2023-05-22 10:20:00,184.4,
2023-05-22 10:25:00,183.91,
2023-05-22 10:30:00,184.23,
2023-05-22 10:35:00,184.34,
2023-05-22 10:40:00,184.55,
2023-05-22 10:45:00,184.83,
2023-05-22 10:50:00,184.2,
2023-05-22 10:55:00,184.76,
2023-05-22 11:00:00,184.92,
2023-05-22 11:05:00,184.94,
2023-05-22 11:10:00,184.77,
2023-05-22 11:15:00,185.06,
2023-05-22 11:20:00,185.75,
2023-05-22 11:25:00,185.62,
2023-05-22 11:30:00,185.87,
2023-05-22 11:35:00,185.15,
2023-05-22 11:40:00,185.18,
2023-05-22 11:45:00,185.47,
2023-05-22 11:50:00,185.44,
2023-05-22 11:55:00,185.28,
2023-05-22 12:00:00,185.41,
2023-05-22 12:05:00,185.31,
2023-05-22 12:10:00,185.58,
2023-05-22 12:15:00,185.62,
2023-05-22 12:20:00,185.53,
2023-05-22 12:25:00,185.32,
2023-05-22 12:30:00,184.82,
2023-05-22 12:35:00,185.1,
2023-05-22 12:40:00,185.42,
2023-05-22 12:45:00,185.38,
2023-05-22 12:50:00,185.46,
2023-05-22 12:55:00,185.55,
2023-05-22 13:00:00,185.85,
2023-05-22 13:05:00,185.97,
2023-05-22 13:10:00,185.51,
2023-05-22 13:15:00,185.79,
2023-05-22 13:20:00,185.92,
2023-05-22 13:25:00,186.0,
2023-05-22 13:30:00,186.48,
2023-05-22 13:35:00,186.57,
2023-05-22 13:40:00,186.7,
2023-05-22 13:45:00,186.73,
2023-05-22 13:50:00,186.56,
2023-05-22 13:55:00,186.42,
2023-05-22 14:00:00,186.5,
2023-05-22 14:05:00,186.33,
2023-05-22 14:10:00,186.58,
2023-05-22 14:15:00,186.74,
2023-05-22 14:20:00,187.07,
2023-05-22 14:25:00,187.42,
2023-05-22 14:30:00,187.35,
2023-05-22 14:35:00,187.38,
2023-05-22 14:40:00,187.74,
2023-05-22 14:45:00,188.09,
2023-05-22 14:50:00,188.0,
2023-05-22 14:55:00,188.29,
2023-05-22 15:00:00,188.62,
2023-05-22 15:05:00,188.7,
2023-05-22 15:10:00,189.25,
2023-05-22 15:15:00,189.16,
2023-05-22 15:20:00,188.92,
2023-05-22 15:25:00,188.74,
2023-05-22 15:30:00,188.91,
2023-05-22 15:35:00,188.74,
2023-05-22 15:40:00,188.96,
2023-05-22 15:45:00,188.81,
2023-05-22 15:50:00,188.91,
2023-05-22 15:55:00,188.93,
2023-05-22 16:00:00,189.1,
2023-05-22 16:05:00,188.9,
2023-05-22 16:10:00,188.82,
2023-05-22 16:15:00,188.72,
2023-05-22 16:20:00,188.66,
2023-05-22 16:25:00,188.57,
2023-05-22 16:30:00,188.47,
2023-05-22 16:35:00,188.6,
2023-05-22 16:40:00,188.53,
2023-05-22 16:45:00,188.49,
2023-05-22 16:50:00,188.53,
2023-05-22 16:55:00,188.59,
2023-05-22 17:00:00,188.65,
2023-05-22 17:05:00,188.7,
2023-05-22 17:10:00,188.7,
2023-05-22 17:15:00,188.7,
2023-05-22 17:20:00,188.7,
2023-05-22 17:25:00,188.56,
2023-05-22 17:30:00,188.6,
2023-05-22 17:35:00,188.57,
2023-05-22 17:40:00,188.53,
2023-05-22 17:45:00,188.57,
2023-05-22 17:50:00,188.61,
2023-05-22 17:55:00,188.63,
2023-05-22 18:00:00,188.55,
2023-05-22 18:05:00,188.62,
2023-05-22 18:10:00,188.66,
2023-05-22 18:15:00,188.72,
2023-05-22 18:20:00,188.61,
2023-05-22 18:25:00,188.51,
2023-05-22 18:30:00,188.58,
2023-05-22 18:35:00,188.57,
2023-05-22 18:40:00,188.61,
2023-05-22 18:45:00,188.65,
2023-05-22 18:50:00,188.69,
2023-05-22 18:55:00,188.65,
2023-05-22 19:00:00,188.8,
2023-05-22 19:05:00,188.79,
2023-05-22 19:10:00,188.7,
2023-05-22 19:15:00,188.7,
2023-05-22 19:20:00,188.87,
2023-05-22 19:25:00,188.88,
2023-05-22 19:30:00,189.01,
2023-05-22 19:35:00,189.09,
2023-05-22 19:40:00,189.2,
2023-05-22 19:45:00,189.09,
2023-05-22 19:50:00,189.22,
2023-05-22 19:55:00,189.4,
2023-05-23 04:00:00,188.67,
2023-05-23 04:05:00,188.25,
2023-05-23 04:10:00,187.7,
2023-05-23 04:15:00,187.3,
2023-05-23 04:20:00,187.3,
2023-05-23 04:25:00,187.72,
2023-05-23 04:30:00,187.77,
2023-05-23 04:35:00,187.35,
2023-05-23 04:40:00,187.3,
2023-05-23 04:45:00,187.44,
2023-05-23 04:50:00,187.45,
2023-05-23 04:55:00,187.37,
2023-05-23 05:00:00,187.6,
2023-05-23 05:05:00,187.68,
2023-05-23 05:10:00,187.61,
2023-05-23 05:15:00,187.53,
2023-05-23 05:20:00,187.39,
2023-05-23 05:25:00,187.43,
2023-05-23 05:30:00,187.56,
2023-05-23 05:35:00,187.58,
2023-05-23 05:40:00,187.41,
2023-05-23 05:45:00,187.45,
2023-05-23 05:50:00,187.4,
2023-05-23 05:55:00,187.52,
2023-05-23 06:00:00,187.5,
2023-05-23 06:05:00,187.72,
2023-05-23 06:10:00,187.78,
2023-05-23 06:15:00,187.9,
2023-05-23 06:20:00,187.88,
2023-05-23 06:25:00,188.0,
2023-05-23 06:30:00,188.27,
2023-05-23 06:35:00,188.35,
2023-05-23 06:40:00,188.35,
2023-05-23 06:45:00,188.25,
2023-05-23 06:50:00,188.12,
2023-05-23 06:55:00,188.4,
2023-05-23 07:00:00,188.37,
2023-05-23 07:05:00,188.2,
2023-05-23 07:10:00,187.97,
2023-05-23 07:15:00,188.29,
2023-05-23 07:20:00,188.15,
2023-05-23 07:25:00,188.35,
2023-05-23 07:30:00,188.1,
2023-05-23 07:35:00,188.0,
2023-05-23 07:40:00,187.94,
2023-05-23 07:45:00,187.65,
2023-05-23 07:50:00,187.4,
2023-05-23 07:55:00,187.45,
2023-05-23 08:00:00,187.71,
2023-05-23 08:05:00,187.79,
2023-05-23 08:10:00,187.7,
2023-05-23 08:15:00,187.55,
2023-05-23 08:20:00,187.7,
2023-05-23 08:25:00,187.73,
2023-05-23 08:30:00,187.56,
2023-05-23 08:35:00,187.58,
2023-05-23 08:40:00,187.2,
2023-05-23 08:45:00,187.14,
2023-05-23 08:50:00,187.22,
2023-05-23 08:55:00,186.87,
2023-05-23 09:00:00,186.85,
2023-05-23 09:05:00,186.85,
2023-05-23 09:10:00,186.49,
2023-05-23 09:15:00,186.7,
2023-05-23 09:20:00,186.37,
2023-05-23 09:25:00,186.2,
2023-05-23 09:30:00,187.9,
2023-05-23 09:35:00,187.87,
2023-05-23 09:40:00,189.36,
2023-05-23 09:45:00,191.41,
2023-05-23 09:50:00,191.75,
2023-05-23 09:55:00,191.17,
2023-05-23 10:00:00,190.06,
2023-05-23 10:05:00,191.19,
2023-05-23 10:10:00,190.72,
2023-05-23 10:15:00,190.7,
2023-05-23 10:20:00,190.8,
2023-05-23 10:25:00,191.68,
2023-05-23 10:30:00,191.42,
2023-05-23 10:35:00,192.44,
2023-05-23 10:40:00,192.89,
2023-05-23 10:45:00,192.24,
2023-05-23 10:50:00,191.75,
2023-05-23 10:55:00,191.65,
2023-05-23 11:00:00,191.82,
2023-05-23 11:05:00,192.0,
2023-05-23 11:10:00,191.26,
2023-05-23 11:15:00,190.97,
2023-05-23 11:20:00,191.03,
2023-05-23 11:25:00,191.21,
2023-05-23 11:30:00,190.98,
2023-05-23 11:35:00,190.37,
2023-05-23 11:40:00,190.06,
2023-05-23 11:45:00,189.69,
2023-05-23 11:50:00,189.4,
2023-05-23 11:55:00,190.03,
2023-05-23 12:00:00,189.47,
2023-05-23 12:05:00,189.5,
2023-05-23 12:10:00,189.4,
2023-05-23 12:15:00,189.32,
2023-05-23 12:20:00,189.32,
2023-05-23 12:25:00,188.01,
2023-05-23 12:30:00,186.94,
2023-05-23 12:35:00,186.97,
2023-05-23 12:40:00,186.66,
2023-05-23 12:45:00,186.76,
2023-05-23 12:50:00,187.33,
2023-05-23 12:55:00,187.73,
2023-05-23 13:00:00,187.54,
2023-05-23 13:05:00,188.47,
2023-05-23 13:10:00,188.69,
2023-05-23 13:15:00,188.95,
2023-05-23 13:20:00,188.74,
2023-05-23 13:25:00,187.51,
2023-05-23 13:30:00,186.91,
2023-05-23 13:35:00,187.13,
2023-05-23 13:40:00,187.66,
2023-05-23 13:45:00,186.82,
2023-05-23 13:50:00,186.63,
2023-05-23 13:55:00,186.52,
2023-05-23 14:00:00,187.02,
2023-05-23 14:05:00,187.35,
2023-05-23 14:10:00,186.84,
2023-05-23 14:15:00,186.71,
2023-05-23 14:20:00,185.64,
2023-05-23 14:25:00,186.13,
2023-05-23 14:30:00,186.42,
2023-05-23 14:35:00,186.07,
2023-05-23 14:40:00,186.33,
2023-05-23 14:45:00,186.44,
2023-05-23 14:50:00,186.69,
2023-05-23 14:55:00,186.78,
2023-05-23 15:00:00,186.98,
2023-05-23 15:05:00,186.37,
2023-05-23 15:10:00,186.63,
2023-05-23 15:15:00,185.34,
2023-05-23 15:20:00,185.76,
2023-05-23 15:25:00,185.84,
2023-05-23 15:30:00,186.06,
2023-05-23 15:35:00,185.96,
2023-05-23 15:40:00,186.04,
2023-05-23 15:45:00,186.23,
2023-05-23 15:50:00,185.86,
2023-05-23 15:55:00,185.77,
2023-05-23 16:00:00,185.5,
2023-05-23 16:05:00,185.3,
2023-05-23 16:10:00,185.4,
2023-05-23 16:15:00,185.31,
2023-05-23 16:20:00,185.28,
2023-05-23 16:25:00,185.22,
2023-05-23 16:30:00,185.2,
2023-05-23 16:35:00,185.27,
2023-05-23 16:40:00,185.34,
2023-05-23 16:45:00,185.33,
2023-05-23 16:50:00,185.3,
2023-05-23 16:55:00,185.33,
2023-05-23 17:00:00,185.2,
2023-05-23 17:05:00,185.14,
2023-05-23 17:10:00,185.09,
2023-05-23 17:15:00,184.83,
2023-05-23 17:20:00,184.86,
2023-05-23 17:25:00,184.93,
2023-05-23 17:30:00,184.92,
2023-05-23 17:35:00,184.83,
2023-05-23 17:40:00,184.75,
2023-05-23 17:45:00,184.66,
2023-05-23 17:50:00,184.68,
2023-05-23 17:55:00,184.66,
2023-05-23 18:00:00,184.77,
2023-05-23 18:05:00,184.95,
2023-05-23 18:10:00,185.12,
2023-05-23 18:15:00,185.08,
2023-05-23 18:20:00,185.05,
2023-05-23 18:25:00,185.01,
2023-05-23 18:30:00,184.95,
2023-05-23 18:35:00,184.9,
2023-05-23 18:40:00,184.87,
2023-05-23 18:45:00,185.01,
2023-05-23 18:50:00,185.03,
2023-05-23 18:55:00,185.09,
2023-05-23 19:00:00,185.0,
2023-05-23 19:05:00,184.95,
2023-05-23 19:10:00,184.91,
2023-05-23 19:15:00,184.95,
2023-05-23 19:20:00,184.95,
2023-05-23 19:25:00,184.94,
2023-05-23 19:30:00,184.91,
2023-05-23 19:35:00,184.98,
2023-05-23 19:40:00,184.97,
2023-05-23 19:45:00,184.96,
2023-05-23 19:50:00,184.82,
2023-05-23 19:55:00,184.84,
2023-05-24 04:00:00,184.25,
2023-05-24 04:05:00,184.07,
2023-05-24 04:10:00,183.1,
2023-05-24 04:15:00,183.17,
2023-05-24 04:20:00,183.44,
2023-05-24 04:25:00,183.48,
2023-05-24 04:30:00,183.42,
2023-05-24 04:35:00,183.62,
2023-05-24 04:40:00,183.79,
2023-05-24 04:45:00,183.75,
2023-05-24 04:50:00,183.99,
2023-05-24 04:55:00,184.25,
2023-05-24 05:00:00,184.3,
2023-05-24 05:05:00,184.07,
2023-05-24 05:10:00,183.9,
2023-05-24 05:15:00,183.6,
2023-05-24 05:20:00,183.88,
2023-05-24 05:25:00,184.4,
2023-05-24 05:30:00,184.21,
2023-05-24 05:35:00,184.22,
2023-05-24 05:40:00,184.28,
2023-05-24 05:45:00,184.12,
2023-05-24 05:50:00,183.8,
2023-05-24 05:55:00,183.9,
2023-05-24 06:00:00,183.81,
2023-05-24 06:05:00,183.63,
2023-05-24 06:10:00,183.32,
2023-05-24 06:15:00,183.35,
2023-05-24 06:20:00,183.25,
2023-05-24 06:25:00,183.18,
2023-05-24 06:30:00,183.3,
2023-05-24 06:35:00,183.43,
2023-05-24 06:40:00,183.58,
2023-05-24 06:45:00,183.2,
2023-05-24 06:50:00,183.27,
2023-05-24 06:55:00,183.35,
2023-05-24 07:00:00,183.26,
2023-05-24 07:05:00,182.61,
2023-05-24 07:10:00,182.65,
2023-05-24 07:15:00,182.93,
2023-05-24 07:20:00,182.69,
2023-05-24 07:25:00,183.1,
2023-05-24 07:30:00,183.08,
2023-05-24 07:35:00,182.95,
2023-05-24 07:40:00,183.2,
2023-05-24 07:45:00,183.07,
2023-05-24 07:50:00,182.87,
2023-05-24 07:55:00,183.08,
2023-05-24 08:00:00,183.13,
2023-05-24 08:05:00,183.08,
2023-05-24 08:10:00,183.44,
2023-05-24 08:15:00,183.4,
2023-05-24 08:20:00,183.42,
2023-05-24 08:25:00,183.11,
2023-05-24 08:30:00,182.83,
2023-05-24 08:35:00,182.56,
2023-05-24 08:40:00,182.75,
2023-05-24 08:45:00,182.74,
2023-05-24 08:50:00,182.86,
2023-05-24 08:55:00,182.7,
2023-05-24 09:00:00,182.5,
2023-05-24 09:05:00,182.5,
2023-05-24 09:10:00,182.38,
2023-05-24 09:15:00,182.2,
2023-05-24 09:20:00,182.2,
2023-05-24 09:25:00,182.25,
2023-05-24 09:30:00,182.79,
2023-05-24 09:35:00,181.64,
2023-05-24 09:40:00,181.71,
2023-05-24 09:45:00,180.9,
2023-05-24 09:50:00,179.46,
2023-05-24 09:55:00,179.95,
2023-05-24 10:00:00,179.31,
2023-05-24 10:05:00,178.69,
2023-05-24 10:10:00,179.28,
2023-05-24 10:15:00,179.71,
2023-05-24 10:20:00,178.72,
2023-05-24 10:25:00,178.66,
2023-05-24 10:30:00,179.34,
2023-05-24 10:35:00,179.43,
2023-05-24 10:40:00,179.15,
2023-05-24 10:45:00,179.77,
2023-05-24 10:50:00,178.66,
2023-05-24 10:55:00,179.25,
2023-05-24 11:00:00,179.63,
2023-05-24 11:05:00,179.53,
2023-05-24 11:10:00,180.08,
2023-05-24 11:15:00,180.74,
2023-05-24 11:20:00,181.34,
2023-05-24 11:25:00,180.98,
2023-05-24 11:30:00,181.11,
2023-05-24 11:35:00,181.17,
2023-05-24 11:40:00,180.62,
